id,document,label,label2
16969,업데이트 하고나서 바로 네트워크오류가 뜨면서연결이 안되네요,0,5
16970,어떻게해야하나요ㅡㅡ절전아닙니다,0,0
16971,현재 노래가 안나오고 연결상태가 원활하지 않다는데 데이터 다 켜있구요,0,2
16972,지웠다,0,0
16973,다시 설치했는데 안되네요ㅠㅠ,0,0
16974,노래가 너무 뚝뚝 끊기는데요 와이파이 빵빵해도 그러길래 데이터 키고 틀었는데도 뚝뚝 끊겨서 너무 불편합니다,0,5
16975,와 리뷰에 진짜 글 안 쓰는 편인데 너무 심각하네요,0,0
16976,네트워크 오류 때문에 제가 원할 때 원하는 노래를 못 듣는데 돈은 왜 받으시는 거죠,0,5
16977,너무 오랜 시간 문제가 지속 되고 있는데 조치를 취하지도 않고 고객센터는 불통 그 자체네요,0,2
16978,안드로이드 노래 중단되는거 사용설정 디바이스 케어 배터리 지니 어플 들어가셔서 절전모드로 전환 끄시면 됩니다,0,1
16979,오류 피드백이 그동안 꽤 많이 지속됐다고 생각하는데 마지막 업데이트가 나온지 달 가까이 되고 있네요,0,2
16980,대략 언제 정도 다음 업데이트가 나올 예정인가요,0,0
16981,로그인 했다가 문전박대 당했습니다,0,0
16982,카카오톡으로 로그인하는데 카카오톡 로고를 눌러도 계속 회원가입만 되고 로그인 비밀번호는 정확하게 해당 비밀번호로 누르는중인데 비번 틀렸다하며 비밀번호를 찾으려해도 회원이라 안된다니 엄청 주요한 기능에서 중대한 오류라니 사용하기 편하다고 보기 힘드네요,0,2
16983,업데이트 후 플레이리스트에서 곡 맨위로 기능이사라지고 위로라는기능으로 바꼈는데 위로를 계속 누르면 맨위로갈수있게 수정해주세요,0,2
16984,아니요 지금 노래들을라고 보니까 문제가 발생했다면서 잠시후에 이용하라는 경고문만 계속 뜨네요 로그인도 안돼구요 문의남길라니까 여기밖에 안돼네요,0,0
16985,빨리 조치좀 부탁드립니다 네트워크에 문제가 발생했다는데 빨리요 ㅜ 노래들어야댐,0,5
16986,지금 로그인도 안되고 노래도 뜨질 않고 아무것도 할 수 없는 상태입니다,0,2
16987,혹시 몰라서 삭제도 해보고 핸드폰 다시 시작도 해봤는데 되질 않네요,0,2
16988,고객센터에 문의 해볼라 했는데 그거 마저 안됩니다,0,0
16989,안녕하세요,0,0
16990,지금 지니뮤직을 이용하고 있는데 몇일동안 노래를 못 듣고있어요,0,2
16991,플레이 시키면 데이터 연결에 문제가 있다고 재생이 안되는데 다른 나 인터넷을 다 잘되더라구요,0,0
16992,밑에보니 저와같은 사람들이 여럿 있는거 같은데 댓글로 해결됐다고 하시는데 아직 문제가 있어요,0,2
16993,확실하게 해결해주셨음,0,0
16994,합니다,0,0
16995,이용권을 구매하고 음악을 못듣는 다는게 조금 기분이 안좋네요,0,2
16996,업데이트 되고나서 화면풀림이잘안됩니다,0,0
16997,하 화면풀림잘안되서 바탕화면 가시려는분들은 홈버튼 누르세요,0,0
16998,멍청한 지니,0,0
16999,곡당 원 결제시스템이 너무 마음에 들어서 다른데로 못 넘어가고 정착해서 잘 쓰고 있는데 이번에 업데이트되면서 노래 그만 듣고 싶을때 상단바를 내리면 뜨는 배너에 표시어플닫는기능가 있었는데 없어져서 매우 많이 불편합니다,0,2
17000,개선 부탁드려요,0,0
17001,업데이트되고나서 잠금화면 상태에서 잠금해제하려는데 지니 를 어떻게 해야 풀리는건가요 꾹눌러도 안되고 옆으로 밀어봐도 해제가 안되는데요,0,2
17002,너무 불편해요,0,0
17003,갑자기 들어가려니까 연결 문제라고 뜨네요,0,5
17004,다른 어플리케이션은 잘만 들어가지던데 오류가 있나봐요 ㅠㅠㅠㅠ 업데이트 해주세요,0,2
17005,항상 데이터로만 듣는데도 매일 한두번씩은 인터넷 연결이 불안정하다며 자기 혼자 끊깁니다,0,2
17006,다른 회사 어플 쓸 때는 이런적 없는데 너무 거슬리네요,0,2
17007,음악재생목록 좀늘려주세요ㅠㅠ,0,4
17008,이것도 모잘라요 그리고 동기화할때 노래가 개 밖에 저장안됀다는데좀늘려주세요,0,2
17009,이것도,0,0
17010,노래듣다가 로그아웃되더니 데이터가 원활하지않다며 왜 계속 로그인 안되나요,0,2
17011,다른 음악 어플 중에서도 성능 최악 그나마 좋은점은 다른 곳에 발매된 노래가 많다는 것 뿐 지니 앱 쓰다가 화병나기 싫으시면 지니 고르시지 마세요,0,2
17012,네트워크 연결 이유로 로그인이 안되네요,0,5
17013,지금 지니앱 전체적으로 그런것 같은데 빨리 해결 좀 해주세요,0,0
17014,돈 내고 사용하는 서비스인데 매번 이러면 보상이라도 해줘야 하는거 아닌가요 ㅡㅡ,0,2
17015,업데이트 후에 노래 틀어놓은 상태에서 카톡오거나 하면 버퍼링 엄청 생기는데 왜이러나요ㅡㅡ,0,2
17016,드디어 실행중 버그 없어졌나 했는데,0,0
17017,노래는 잘 듣는데 노래를 틀고 가사를 보는데 다른 노래 가사가 나와요 전원도 꺼보고 다 하봤는데 안돼요,0,2
17018,엥간해선 글 안남기는데요 듣다가 네트워크끊후 자동으로 로그아웃되서 로그인하려고해도 네트워크 다른 어플 완전다 잘되는데 지니만 이래요 돈주고 쓰는건데짜증나네요,0,5
17019,개월 무료라서 써봤는데 너무 불편함 요즘 랩듣는사람이 얼마나 많은데 목록에도 따로없고 검색도 불편함 가장중요한건 업뎃이랑 다해봣는데도 몇초뒤에 노래 계속꺼짐,0,2
17020,어느순간부터 참고로 핸드폰 임,0,0
17021,데이터안터져서 그런줄알고 멜론 다운받아서 해보니 너무잘됨,0,5
17022,년동안 멜론쓴거 없어지면서 지니했던건데 진짜 무료라도 쓸게 못된다,0,0
17023,어제까지 잘 이용하고 있었는데 왜 제 폰에 따로 다운받은 곡은 재생이 되지않고 어플이 자꾸 꺼지고 재설치를 했는데 왜 리스트에 제가 다운받은 곡을 넣으려고해도 앱이 자꾸 종료됩니까,0,2
17024,음악어플 년사용하면서 점검한다고 노래못듣는 어플은 첨이네,0,2
17025,다좋고 년째 이용자로서 아쉬운점을 꼽자면 마이앨범기능에서도 리스트 곡을 자유롭게 삭제하거나 앨범자체를 삭제하고 싶습니다,0,3
17026,늘 발전하는 지니 진심으로 감사드립니다,0,0
17027,랜덤재생시 특정곡만 계속 나오는데 예를들면 인기차트나 마이앨범 전체재생으로 랜덤재생돌리면 특정 곡정도만 계속 반복됩니다,0,2
17028,랜덤재생 알고리즘좀 수정해주시요,0,3
17029,재생목록편집도 오류 계속나고 요새 스밍돌리면 잠금화면에서 플레이리스트가 실제 재생되는 곡과 다르네요,0,2
17030,며칠전부터 앱 자체적으로 렉 많이 걸리는데 안고쳐주시나요,0,2
17031,고작 앱 실행 종료하는데도 한참 걸리는데 빨리 수정해주시면 좋겠어요,0,0
17032,항상 광고 문의는 있지만 좋아요,0,3
17033,근데 분밖에 들을 수 밖에 없어서 좀 속상하네여ㅠ그래도 괜찮아여,0,0
17034,아니 지니 들어가면 화면 터치도 그렇고 계속 밀리는 느낌이 있고 음악을 바른걸로 바꾸려고 넘기면 한번에 안넘어가고 갑자기 여러개씩 넘어가고 그리고 로그인 하라고 뜨고 왜이리 엉망입니까,0,0
17035,음악재생이 끊긴다는 사람이 한두명이 아닌데 정확한파악이 어렵다는거는 개발자는 사용을 안해보는건가요 다음노래로 넘기기만해도 노래가 안나오는데 문제가 있는게 잠시만써도 알껀데 개발자분 써보기나해보세요,0,2
17036,재생목록이 갑자기 사라지는 등 시스템이 굉장히 불안하여 제대로 사용할 수 없는 음악어플,0,5
17037,저렴해서 썼는데 잔버그 너무 많아서 빈정상해서 갈아탈꺼임,0,0
17038,답변도 너무 성의 없어서 또 빈정상함 년 썼는데 갈아탈거임,0,0
17039,선택곡만 재생중일때 새로운 노래를 재생목록에 추가할 수 있었으면 좋겠어요,0,0
17040,너무 불편하네요,0,0
17041,정말 별한개도 아깝습니다,0,0
17042,다른건 제외해도 음악재생앱에서 음악이 안나오면 이건 어디다 써먹는 앱인가요 몇개월째 같은 재생오류가 뜨는건 개선의 의지가 없다고 봐도 괜찮겠죠,0,2
17043,저는 바로 해지하고 멜론을 쓰겠습니다,0,0
17044,마이 플레이리스트에 곡이 계속 담겨지긴 하는데 개 밖에 표시가 안 되는데요,0,2
17045,저만 이런 건가요 너무 불편하네요,0,0
17046,입니다,0,0
17047,엠넷쓰다가 이전했는데요,0,0
17048,엠넷에서 쓰던 플레이리스트는 어디로간겁니까 엠넷 아이디 없이 핸드폰 번호로만 이용했던사람들은 그냥 예전 플레이리스트 없이 써야하나요 빠른답변주세요 멜론으로 가기전에,0,4
17049,고객센터 문의도 안되네요 연결이 원활하지않다는 팝업이 계속뜨고 노래 재생은 안되서 고객센터에 문의남기려하니 오류로그가 정상적이지않다며 이것조차 안되네요 음악을 들으라는건지요,0,0
17050,검은 테마로 설정하고 내 플레이리스트 만들기에서 수정에 들어가면 플레이리스트의 제목이랑 설명 적는 란이 검은 바탕에 검은 글씨여서 글자가 안보여요,0,0
17051,지니어스의 사운드 검색이 언젠가부터 이상하네요 공식음원임에도 불구하고 못찾고 찾아도 딴곡을 찾아내고 제꺼만 그런건지 모르시만 오류면 빨리 고쳐주세요,0,2
17052,업데이트 이후에 음악으로 검색이 안되요ㅠㅠ 계속 필수 데이터가 없어서 사용할서없다고하고 ㅠㅠㅠ,0,2
17053,아니 요즘 지니뮤직 왜그럼 갑자기 노래가 꺼지질 않나,0,2
17054,아예 접속도 안되고 계속 오류 뜨는데 다른 어플 잘 돌아가는거 보면 핸드폰 자체 문제는 아닌것같은데 결제 하자마자 이러니까 너무화나네,0,0
17055,서비스가 엉망 네트워크가 좋은데도 오류발생 블루투스로 듣는 중 끊김,0,0
17056,현상 개선이 필요함,0,0
17057,왜 그러는지 모르겠는데 가끔 홈키 누를때마다 노래가 멈추네요,0,0
17058,그리고 앱 자체도 전체적으로 불편합니다,0,0
17059,잘 쓰고있다가 갑자기 들어가자마자 오류가 뜨네요,0,0
17060,지금은 버즈로만 지니 뮤직이 실행이 되어지고 앱으로 들어가면 홈 화면에서 움직여지질 않네요,0,0
17061,개인정보 수정에서 닉네임이나 한줄소개는 수정이 가능한데 왜 프로필 사진만 안되는건지 빠른 시일내에 개선 부탁드려요,0,3
17062,미디어팩으로 지니 이용하고 있는데 업뎃 후부터 분 미리 듣기만 된다고 해서 로그아웃하고 번호로 로그인 할려고 했는데 케이티나 유플만 번호 로그인 된다고 하네요,0,2
17063,저 케이티 사용중이고 케이티에서 등록한 폰인데 갑자기 왜이러는거죠,0,0
17064,노래 틀지도않았는데 재생됨 학습하는데 노래 계속 틀어짐 다른앱으로 갈아타세요,0,2
17065,저작권때문에 재생안되는곡이 점점늘어나더니 분의은 안되는듯ㅋㅋ,0,3
17066,업뎃 무조건하셈 엄청 부드럽고 아이콘들도 바뀌고 공지에는 없던데 노래 스트리밍할때 원래는 초 기다린후 노래가 나왔는데 지금은 누르고 초 아주 약간 딜레이있고 바로 나옴ㄷㄷ 근데 아쉬운게 마이스타일에 국내음악이랑 국외음악보단 해외음악이 더 낫지 않을까요,0,0
17067,이번버전 업댓하고나서부터 노래 재생만하면 계속 빅스비나 구글나우 호출하면서 재생이 정지되거나 다음곡으로 넘어갑니다,0,0
17068,해결해주세요 ㅜㅜ,0,0
17069,나만그런게아니였군,0,0
17070,자꾸 네트워크 끊긴다고하고 블루투스 연결자꾸 끊기고 전 버전이 훨좋은거같습니다,0,5
17071,개선좀 부탁드려요,0,0
17072,삼일째 갑자기 실행이 안되네요,0,0
17073,왜그러는거죠,0,0
17074,네트워크에 연결되어 있지 않습니다 라고 메세지가떠요 로그인도안되고 다른 앱은 잘만되는데요,0,5
17075,다른어플 잘돌아가는데 이건 뭐 틈나면 로그아웃되고 분듣기로 바뀌어있고 네트워크연결 불안정하고,0,0
17076,계속오류 껐다켜도오류 다시설치할라고 삭제햇는데 퍼에서 계속멈춤 시부터 서비스점검인데 시반부터 계속연결오류 무료어플도 아닌데 돈내고쓰는데 사용불가 점검은 주말말고 평일낮에 부탁드려요ㅜㅜ,0,2
17077,지니뮤직 왜그럴까요,0,0
17078,요즘짜증나서못듣겠어요,0,0
17079,플레이멈춤해도계속 나오고 이중으로 도돌이플레이되고있어요,0,4
17080,매번휴대폰을 껏다가다시켜는것도 짜증이나네요,0,0
17081,진짜 끊기고 못쓰겟네요,0,0
17082,매번 접속이지연된다고하고 와이파이잘만터지는데 원활하지가않다고하고 갑자기로그인이되지도않고 짜증나서못쓰겟네요,0,2
17083,플레이리스트랑 곡에 제가 추가하지 않은 곡들이 생기는 이유가 뭘까요,0,3
17084,이것만 해결할 수 있으면 더 좋을 것 같아요,0,0
17085,도 렉걸리는데 이게 정상적인 앱인가요 옛날부터 항상 탈이 많네요,0,0
17086,업데이트를 할꺼면 빨리 해주세요,0,0
17087,상당히 불편하네요,0,0
17088,일자로 켜지지도 않네요,0,0
17089,갤럭시 워치 이번에 구매해서 쓰는데 운동할때 쓰려는데 꼭 핸드폰하고 연결후 사용가능하고 또한 핸드폰으로 연동되서 노래가 플ㅔ이되는데 이점 수정되나요,0,2
17090,와 드디어 천 곡 진짜 이제 부족한 게 없다고 느껴집니다 옛날부터 천곡 넘게 추가할 수 있었으면 좋겠다고 생각했었는데 감사합니다ㅎㅎㅎ,0,-1
17091,이젠 별 개 충분히 받을 거라 생각해요,0,0
17092,웬만하면 참고 듣겠는데 최근 네트워크 오류 문제로 너무 많이 멈춤,0,5
